Probability,Distance(mi),Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Bump,Crossing,Roundabout,Stop,Traffic_Signal,Accident_year,Accident_month,Accident_hour
0.54,0.112,73.9,63.99413146,93,30.01,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.59,0.365,72,63.99413146,97,30.04,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.58,0.393,71.1,63.99413146,87,30,10,7.849917628,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.53,0.066,68.9,63.99413146,89,30.03,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.53,0.517,70,63.99413146,100,30,8,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.66,0.167,73.9,63.99413146,93,30.01,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,6
0.65,0.483,73.8,63.99413146,100,29.96,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.43,0.528,66,63.99413146,100,30.05,5,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.46,0.528,66,63.99413146,100,30.05,5,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.39,1.706,70,63.99413146,87,29.97,10,5.8,0.02,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,7
0.32,6.646,73.4,63.99413146,94,30.09,7,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.73,0.903,80.1,63.99413146,81,30.05,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.7,0.607,70,63.99413146,93,30.02,10,9.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.73,3.073,84.9,63.99413146,80,30.11,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.7,0.62,82.9,63.99413146,67,29.97,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.64,1.26,86,63.99413146,63,29.97,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.66,1.123,77.50214172,63.99413146,64.69286853,29.95,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.57,0.456,73.4,63.99413146,88,29.98,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.54,0.305,80.8,63.99413146,75,30.12,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.75,0.465,86,63.99413146,63,29.97,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.62,0.626,84,63.99413146,65,29.98,8,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.66,0.582,84,63.99413146,65,29.98,8,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.29,0.375,75.2,63.99413146,73,29.99,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.26,0.375,75.2,63.99413146,73,29.99,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.54,0.244,73,63.99413146,87,29.99,10,17.3,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.37,1.32,87.8,63.99413146,58,30.09,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.59,0.994,89.1,63.99413146,65,30.09,9.641367071,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.74,1.213,89.1,63.99413146,57,29.99,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.41,0.607,89.1,63.99413146,65,30.09,9.641367071,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.34,2.823,93.9,63.99413146,47,30.01,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.54,0.407,86,63.99413146,70,30.11,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.54,6.25,91.4,63.99413146,66,29.99,6,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.68,7.96,73.2,63.99413146,96,30.09,7,4.6,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.34,0.626,78.8,63.99413146,69,29.98,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.39,0.559,78.8,63.99413146,69,29.98,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.58,0.716,89.1,63.99413146,63,30.09,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.36,0.903,87.1,63.99413146,51,30.1,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.4,0.903,87.1,63.99413146,51,30.1,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.34,4.554,86,63.99413146,49,29.88,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.3,0.766,84.9,63.99413146,63,29.99,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.35,0.766,84.9,63.99413146,63,29.99,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.66,0.345,81,63.99413146,82,30.1,10,7.849917628,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.58,0.649,90.9,63.99413146,51,30.08,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.62,0.249,87.1,63.99413146,69,30.06,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.6,0.625,84,63.99413146,82,30.05,10,6.9,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.7,0.693,87.1,63.99413146,57,30.06,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.61,0.162,78.8,63.99413146,72,29.91,9.641367071,16.1,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.68,0.357,89.1,63.99413146,63,30.05,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.61,0.768,91.9,63.99413146,55,29.98,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.27,0.492,78.8,63.99413146,72,29.91,9.641367071,16.1,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.3,1.666,93.2,63.99413146,56,29.93,7,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.72,0.336,91,91,52,29.45,10,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.26,1.666,93.2,63.99413146,56,29.93,7,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.65,0.405,95,63.99413146,38,29.98,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.64,0.654,87.1,63.99413146,65,29.92,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.71,0.528,91.6,63.99413146,47,30.02,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.32,0.728,88,63.99413146,61,30.02,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.4,6.349,85.1,63.99413146,70,30.02,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.7,0.843,72,63.99413146,100,30.08,1,24.2,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.52,0,82.9,63.99413146,67,29.93,10,11.5,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,16
0.53,0.454,91.9,63.99413146,52,29.99,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.72,0,75.9,63.99413146,82,29.94,10,6.9,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,16
0.62,0,80.1,63.99413146,71,29.96,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.57,0.15,82.9,63.99413146,69,29.94,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.38,0.814,95,63.99413146,33,29.92,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.3,0.814,95,63.99413146,33,29.92,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.54,0,97,63.99413146,40,29.9,9.641367071,7.849917628,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,18
0.39,4.554,79,63.99413146,60,29.84,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.61,0.256,82.9,63.99413146,67,29.93,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.72,0.169,82.9,63.99413146,69,29.96,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.47,0.509,91,63.99413146,53,29.88,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.73,0.62,96.1,63.99413146,38,29.89,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.64,0.219,82.9,63.99413146,69,29.92,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.64,0.757,80.6,63.99413146,68,29.96,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.5,1.313,80.1,63.99413146,79,30.06,10,4.6,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.72,0,80.6,63.99413146,68,29.96,10,6.9,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,18
0.7,0.038,75.9,63.99413146,82,29.93,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,18
0.57,0,75.9,63.99413146,82,29.93,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,18
0.29,0,79,63.99413146,88,30.01,9,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.27,0,79,63.99413146,88,30.01,9,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.59,0.143,81,63.99413146,60,30.05,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.72,0.106,78.1,63.99413146,81,29.89,4,5.8,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.54,0,80.1,63.99413146,69,29.95,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,20
0.64,0.482,79,63.99413146,74,29.94,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.65,0.594,82.9,63.99413146,79,29.95,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.58,0.044,78.1,63.99413146,74,29.96,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.47,0.116,84.9,63.99413146,72,29.91,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,22
0.69,0.639,75.9,63.99413146,79,29.96,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.58,0.561,79,63.99413146,72,29.93,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.61,2.095,81,63.99413146,82,29.97,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.52,0.331,79,63.99413146,72,29.93,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.51,0,79,63.99413146,72,29.93,10,5.8,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,22
0.44,1.329,73,63.99413146,84,29.97,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.27,1.329,70,63.99413146,97,29.97,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.64,0.624,82.9,63.99413146,79,30.04,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.35,0.47,77,63.99413146,89,30,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,0
0.39,0.219,82.4,63.99413146,66,29.96,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.49,0.219,82.4,63.99413146,66,29.96,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.33,3.405,73.4,63.99413146,94,30.05,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.36,0.991,86,63.99413146,57,29.91,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,3
0.25,0.948,86,63.99413146,57,29.91,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,3
0.5,5.37,73.4,63.99413146,94,30.01,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.29,1.211,78.1,63.99413146,74,29.95,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.49,0.453,80.1,63.99413146,79,29.94,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.39,0.453,80.1,63.99413146,79,29.94,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.3,1.423,66.9,63.99413146,93,29.86,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.58,0.218,75,63.99413146,84,29.93,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.37,1.246,75.9,63.99413146,94,29.94,7,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.61,0.343,79,63.99413146,82,29.95,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.36,1.246,75.9,63.99413146,94,29.94,7,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.72,0.014,79,63.99413146,82,29.95,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.52,1.05,82,63.99413146,71,29.93,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.33,0.724,78.8,63.99413146,78,29.95,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.49,0.724,78.8,63.99413146,78,29.95,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.45,0.991,84,63.99413146,63,29.95,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,6
0.62,0.325,74.1,63.99413146,92,30.02,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.64,1.503,75,63.99413146,87,29.91,5,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.44,0.968,77,63.99413146,88,29.98,2.5,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.29,1.076,79,63.99413146,88,30.05,8,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.42,2.307,77,63.99413146,90,30.05,5,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.38,2.307,77,63.99413146,90,30.05,5,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.59,1.528,75,63.99413146,87,29.91,5,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.53,0.471,77,63.99413146,88,30.01,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.58,0.821,82,63.99413146,76,30.06,5,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.72,0.291,88,63.99413146,59,29.99,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.27,0.462,84.6,63.99413146,71,30,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.46,0.476,84.6,63.99413146,71,30,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.57,0.499,82,63.99413146,67,29.91,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.25,0.184,82.9,63.99413146,63,29.92,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,10
0.37,0.184,82.9,63.99413146,63,29.92,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.33,5.623,77,63.99413146,69,30,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.32,0.011,84.9,63.99413146,64,30.05,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.47,4.681,86,63.99413146,66,30,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.53,1.192,82.9,63.99413146,60,29.88,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.36,8.995,80.6,63.99413146,89,30.09,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.46,0.417,87.3,63.99413146,56,30.08,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.29,0.417,87.3,63.99413146,56,30.08,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.53,0.366,79,63.99413146,77,29.98,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.42,5.708,84,63.99413146,64,30.06,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.72,0.597,87.1,63.99413146,53,29.9,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.75,0.501,89.1,63.99413146,57,30.04,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.65,0.68,91.9,63.99413146,54,30.05,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.51,0.458,91.9,63.99413146,54,30.05,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.69,0,90,63.99413146,55,30.04,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.5,0.54,75.9,63.99413146,87,30.17,0.5,19.6,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.32,0.454,87.4,63.99413146,51,30.01,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.52,2.733,90,63.99413146,57,29.96,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.56,2.988,89.4,63.99413146,68,30.06,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.36,7.438,87.8,63.99413146,58,30.07,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.37,0.06,91.9,63.99413146,48,29.92,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.3,0.06,91.9,63.99413146,48,29.92,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,12
0.52,0.183,90,63.99413146,46,29.87,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.75,0.888,90,63.99413146,55,29.93,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.71,0.53,90,63.99413146,54,29.92,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.28,5.759,91,63.99413146,46,29.99,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.37,0.872,93,63.99413146,52,29.92,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.55,0.518,95,63.99413146,49,29.97,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.67,0.168,89.1,63.99413146,57,29.9,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,14
0.32,0.024,93.4,63.99413146,50,29.92,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.73,0,87.8,63.99413146,66,30.03,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,14
0.75,1.403,87.8,63.99413146,43,29.85,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.49,6.777,90.1,63.99413146,53,30.08,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.61,0.21,75.9,63.99413146,87,30.1,10,3.5,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.33,0.383,77,63.99413146,88,30.08,10,8.1,0,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,15
0.64,1.343,89.1,63.99413146,43,29.82,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.34,0.054,88.2,63.99413146,49,29.95,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.41,1.488,79.2,63.99413146,80,30.01,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.66,0.749,91,63.99413146,55,30,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.4,0.717,82.9,63.99413146,54,29.91,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.61,0.616,93.9,63.99413146,40,29.94,7,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.66,0.512,77,63.99413146,90,30.05,10,4.6,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.26,0.8,87.8,63.99413146,49,29.94,7,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,16
0.57,2.576,86,63.99413146,55,29.84,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.6,0,86,63.99413146,59,29.91,10,8.1,0.079661972,FALSE,TRUE,FALSE,FALSE,FALSE,2017,7,15
0.59,0.768,84,63.99413146,74,29.92,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.67,0,77,63.99413146,76,29.95,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,16
0.36,4.819,77,63.99413146,89,30.02,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.57,1.326,86.2,63.99413146,64,29.92,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.43,2.168,84.9,63.99413146,48,29.96,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.57,0,73.9,63.99413146,97,29.9,8,9.2,0.03,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,16
0.6,0,73.9,63.99413146,97,29.9,8,9.2,0.03,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,17
0.4,1.794,84,63.99413146,79,29.93,5,4.6,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.61,0.041,73.9,63.99413146,97,29.9,8,9.2,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.7,0,77,63.99413146,88,29.92,10,11.5,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.33,0.481,73.9,63.99413146,100,29.97,3,5.8,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.63,0.186,73.9,63.99413146,97,29.9,8,9.2,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.28,0.573,90,63.99413146,50,29.86,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.28,0.573,90,63.99413146,50,29.86,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.3,0.01,80.1,63.99413146,76,30.06,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,18
0.3,0.233,80.1,63.99413146,76,30.06,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.28,0.341,80.1,63.99413146,76,30.06,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.66,0.124,78.1,63.99413146,76,29.89,10,13.8,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.58,0.476,90,63.99413146,55,29.95,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,19
0.68,0.807,88,63.99413146,75,29.96,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,19
0.72,0.444,82.9,63.99413146,69,29.85,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.74,0,79,63.99413146,82,29.88,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,18
0.56,1.475,83.8,63.99413146,66,29.91,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.37,0.075,81,63.99413146,81,30.06,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.38,0.045,81,63.99413146,81,30.06,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.36,0.373,86,63.99413146,65,30.01,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.34,0.004,86,63.99413146,65,30.01,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.67,0.469,84.9,63.99413146,74,30.04,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.54,0.956,75,63.99413146,90,29.9,10,10.4,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.74,0.418,84,63.99413146,69,30.04,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.67,0.21,70.7,63.99413146,88,29.89,3,7.849917628,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.3,0.384,82,63.99413146,71,30.02,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
